name,discogs_id,url,profile,genres,styles,releases_count,top_releases,source
Dharma Blues,1846138,https://www.discogs.com/artist/1846138-Dharma-Blues,"British Blues Trio feat. Mike King on piano, John Hillary on vocals, guitar and kazoo, Gary Compton on harmonica and bones",[],[],0,"[{""title"": ""Sweet Mary"", ""year"": 1969, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Sweet Mary"", ""year"": 1969, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Dharma Blues"", ""year"": 1969, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Chuck Berry,180119,https://www.discogs.com/artist/180119-Chuck-Berry,"Chuck Berry (born October 18, 1926, St. Louis, Missouri, USA - died March 18, 2017, St. Charles County, Missouri, USA) was an American guitarist, singer and songwriter and one of the pioneers of rock and roll music. Inducted into both the Songwriters Hall of Fame and the Rock and Roll Hall of Fame in 1986.

Beware: The songwriter of ""Louie, Louie"" is [a=Richard Berry].",[],[],0,"[{""title"": ""Collected"", ""year"": 2025, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""All Time Greatest"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""ALTERNATIVELY CHESS 7\u201d VINYL EP"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Cyndi Lauper,29718,https://www.discogs.com/artist/29718-Cyndi-Lauper,"American Grammy Award winning singer, songwriter and Emmy Award winning actress born June 22, 1953 in Brooklyn, New York, USA. Married to [a=David Thornton]. Mother of [a=Dex Lauper].
",[],[],0,"[{""title"": ""Let The Canary Sing"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Gonna Be You"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Sally's Pigeons (Redux 2022)"", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Alberta Hunter,265678,https://www.discogs.com/artist/265678-Alberta-Hunter,"American blues singer.
Born April 01, 1895 in Memphis, Tennessee, USA.
Died October 17, 1984 in New York City, New York, USA.

Hunter began her career in 1911 singing Creole jazz and later blues. She had a long career and became a nurse after the professional music popularity dwindled. Late in life she was rediscovered and enjoyed another burst of notoriety with a new record contract, stage play about her life, and a film deal.",[],[],0,"[{""title"": ""The Alberta Hunter Collection 1921-40"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Hard To Satisfy"", ""year"": 2009, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Tell The Difference"", ""year"": 2001, ""type"": ""release"", ""role"": ""Main""}]",Discogs
The Blues Brothers Band,437881,https://www.discogs.com/artist/437881-The-Blues-Brothers-Band,"Backing band of [a=Elwood Blues] & [a=Joliet Jake Blues] (aka [a=The Blues Brothers], aka [a=Dan Aykroyd] and [a=John Belushi], the latter replaced by [a=John Goodman] for “Blues Brothers 2000”). Originally the live band on the U.S. TV show “Saturday Night Live” in the late 1970s, where the “Blues Brothers” characters also originate from.",[],[],0,"[{""title"": ""The Last Shade Of Blue Before Black"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Funky Nassau"", ""year"": 1998, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Can't Turn You Loose"", ""year"": 1998, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Luther Allison,288119,https://www.discogs.com/artist/288119-Luther-Allison,"American blues guitarist and singer, born in Widener, Arkansas on 17 August 1937, died of lung cancer on 12 August 1997 in Madison, Wisconsin.
Allison moved to Chicago in the early 1950s, making his first recordings for Delmark in 1967, with a full album in 1969. In the 1970s, he was one of few blues artists to record for Motown. When moving to Europe in the 1980s, he adopted a more rock-oriented style.
He was posthumously inducted into the Blues Hall of Fame in 1998. Father of [a731724].
",[],[],0,"[{""title"": ""Montreux 1976 - Complete Show"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""You Can't Always Get What You Want"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""A Legend Never Dies (Essential Recordings 1976 - 1997)"", ""year"": 2017, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Lonnie Johnson (2),307232,https://www.discogs.com/artist/307232-Lonnie-Johnson-2,"Pioneering blues and jazz singer, guitarist, banjoist, violinist and pianist. Known for being the first to record in a single-note soloing guitar style with string bending and vibrato.
Born: February 08, 1899 in New Orleans, LA.
Died: June 16, 1970 in Toronto, Ontario, Canada.

His musical influence includes [a=Elvis Presley], [a=Bob Dylan], [a=T-Bone Walker], [a=Django Reinhardt] and many, many more.

He started playing in cafes in New Orleans and in 1917 he traveled in Europe, playing in revues and briefly with Will Marion Cook's Southern Syncopated Orchestra. When he returned home to New Orleans in 1918 he discovered that his entire family had been killed by a flu epidemic except for one brother. He and his surviving brother, [url=https://www.discogs.com/artist/683139]James ""Steady Roll"" Johnson[/url], moved to St. Louis in 1920 where Lonnie played with [a339900] and with [a4900280] in their Mississippi riverboat bands. In 1925 Johnson married blues singer [a859572] and won a blues contest sponsored by the Okeh record company. Part of the prize was a recording deal with the company. Throughout the rest of the 1920s he recorded with a variety of bands and musicians, including [a=Eddie Lang], [a253858] and the [a284747]. In the 1930s Johnson moved to Cleveland, Ohio and worked with the [a3232783], and then in a tire factory and steel mill. In 1937 he moved back to Chicago and played with [a=Johnny Dodds] and [a=Jimmie Noone]. Johnson continued to play for the rest of his life, but was often forced to leave the music business for periods to make a living. In 1963 he once again appeared briefly with [a=Duke Ellington]. In March 1969 he was hit by a car while walking on a sidewalk in Toronto. He was seriously injured, suffering a broken hip and kidney injuries, from which he never fully recovered. Johnson died in 1970 ""virtually broke"".",[],[],0,"[{""title"": ""Anthology: The Deluxe Collection"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues By Lonnie Johnson Plus Losing Game"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Blues Stay Away From Me - Selected Singles As & Bs 1947-1953"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Billy Gibbons,383191,https://www.discogs.com/artist/383191-Billy-Gibbons,"Guitarist and singer for [a=ZZ Top].

Born: December 16, 1949, Houston, Texas.
",[],[],0,"[{""title"": ""Hardware"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Jingle Bell Blues"", ""year"": 2021, ""type"": ""master"", ""role"": ""Main""}, {""title"": ""Rollin' And Tumblin'"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Odetta,136445,https://www.discogs.com/artist/136445-Odetta,"American singer, guitarist, songwriter, and human rights activist, who was an important figure in the American folk music revival of the 1950s and '60s.

b. December 31, 1930 (Birmingham, AL, USA)
d. December 2, 2008 (New York City, NY, USA)

Her musical repertoire consisted largely of American folk music, blues, jazz, and spirituals. She was an important influence on many musicians including [a=Bob Dylan], [a=Joan Baez], [a=Mavis Staples], [a=Harry Belafonte], [a=Carly Simon] and [a=Janis Joplin].
",[],[],0,"[{""title"": ""Rolling Coconut Revue Japan Concert 1977"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Very Best Of Odetta (50 Original Recordings On 2cds)"", ""year"": 2019, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Albums Collection 1954-62"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Big Bill Broonzy,307270,https://www.discogs.com/artist/307270-Big-Bill-Broonzy,"Blues singer and guitarist.
Born: June 26, 1893 or 1903 in Scott County, Mississippi
Died: August 14 or 15, 1958 in Chicago (throat cancer)

In the 1930’s Broonzy became known as one of the major artist on the Chicago Blues scene. During this time he performed with other top blues artists in Chicago such as l [a307235], [a307268], [a312990], [a307232], and [a746951]. 
In 1938, Broonzy performed at John Hammond’s famous Spiritual and Swing concert at Carnegie Hall in New York City. This was the first time that he had ever performed in front of a white audience. After the concert, people start calling him “Big Bill” Broonzy. 
He was one of the best known blues players and recorded over 260 blues songs, including Feelin’ Low Down, Remember Big Bill, Make Me Getaway, and Big Bill Broonzy Sings Country Blues. His recording career spanned five long decades, as he traveled from Mississippi to Chicago and even to Europe, where he became well-known. 
In 1980, he was inducted into the Blues Foundation's Hall of Fame.",[],[],0,"[{""title"": ""The Rough Guide To Big Bill Broonzy: The Early Years "", ""year"": 2023, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Best Of Big Bill Broonzy"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Key To The Highway (Volume 2)"", ""year"": 2017, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Sonny Boy Williamson (2),287849,https://www.discogs.com/artist/287849-Sonny-Boy-Williamson-2,"American blues singer & harmonica player at the emergence of 'electric blues'. Famous compositions include ""Help Me"", ""Eyesight To The Blind"" and ""Don't Start Me Talkin'"". Not to be confused with the earlier & more 'acoustic' [a746951] (of ""Good Morning, School Girl"" fame).

Subsequent research has shown that Miller was born Aleck Ford on the Sara Jones Plantation in Tallahatchie County, Mississippi. He took on the name of his sharecropper stepfather, Jim Miller. His gravestone lists his date of birth as March 11, 1908. The stone erected by his sisters in Tutwiler, MS, lists his death as 23 June 1965. Such is the mystery of blues legends.

At BMI he is known as > Songwriter/Composer: WILLIAMSON WILLIE > Current Affiliation: BMI CAE/IPI #: 63518579.
For the songlist, please use the link below.

Born: December 05, 1899 // Glendora, Miss., United States.
Died: May 25, 1965 // Helena, Ark., United States.",[],[],0,"[{""title"": ""Historic Recordings Vol. 1"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Historic Recordings Vol. 2"", ""year"": 2020, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Complete Trumpet, Ace & Checker Singles 1951-62"", ""year"": 2018, ""type"": ""release"", ""role"": ""Main""}]",Discogs
Nat King Cole,145288,https://www.discogs.com/artist/145288-Nat-King-Cole,"American singer, jazz pianist, and actor.
Born: March 17, 1919 in Montgomery, Alabama, U.S.A.
Died: February 15, 1965 in Santa Monica, California, U.S.A.
Husband of [a883367].
Father of [a12686], [a883046], and [a7603787].
Brother of [a875292], [a=Ike Cole], and [a=Freddy Cole].
Uncle of [a402249].
He came to attention as a leading jazz pianist in the late 1930s. His trio of piano, guitar, & bass was emulated by many. In 1943, with his composition ""Straighten Up and Fly Right"", he had his first vocal hit. With his soft, baritone voice, Cole became an icon recording much mainstream, pop orientated material. Cole was one of the first African Americans to host a television variety show, with ""The Nat King Cole Show"" premiering on November 5, 1956,  on NBC.
 His numerous awards include the Grammy Lifetime Achievement Award in 1990, and being inducted into the Down Beat Jazz Hall of Fame in 1997 and into the Rock And Roll Hall of Fame in 2000 as a major influence on early rock & roll.",[],[],0,"[{""title"": ""The Christmas Song"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""The Christmas Song"", ""year"": 2024, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Live At The Blue Note Chicago"", ""year"": 2024, ""type"": ""master"", ""role"": ""Main""}]",Discogs
Delta Blues Band,762784,https://www.discogs.com/artist/762784-Delta-Blues-Band,"Delta Blues Band is a Danish rock/blues band that have existed on and off since the 1960s. When they in the late 70s were joined by US guitarist [a=Billy Cross (2)], they became known as [a=Delta-Cross Band], and released five albums 1979-90. The original line-up at the time of the 1969 debut consisted of [a=Troels Jensen], [a=Michael Puggaard-Müller], [a=Thomas Puggaard-Müller] and [a=Søren Engel]. Shortly after  their debut, the Puggaard-Müller brothers left to form [a=PAN (2)]. They were replaced by [a=Preben Feddersen] and Peter Høiler.

This line-up released a single in 1971, the traditional [i]Will The Circle Be Unbroken[/i], b/w Søren Engels [i]Slum Area 2400[/i]. In 1972, Feddersen left to form [a=Buffalo (8)], and Søren Engel left to play with [a=Paddy Doyles]. For the next year of the original line-up, only Troels Jensen continued in Delta Blues Band, now joined by [a=Bent Malinovsky], [a=Peter Kragh Jacobsen] and [a=Thor Backhausen]. This line-up backed [a=Sunnyland Slim] on a 1973 recording session. Later in 1973 the group reformed - now as just [b]Delta[/b] - with Jensen, Malinowsky, Kragh Jacobsen, [a=Knut Henriksen] and [a=Max Nutzhorn] of [a=Beefeaters (2)], vocals. This group began recording an album, but after internal conflicts Nutzhorn and Henriksen took over the group and finished the recordings, now as [a=Fly United].

In 1974 Troels Jensen re-organized Delta with Kragh Jacobsen, Søren Engel and [a=Billy Cross (2)]. Over the next period several guitarist were involved with the group, but the core of the band was Troels Jensen, Søren Engel and Feddersen. In 1977 - as Delta - the group released a self-titled album. This line up - with Billy Cross and [a=Jørgen Lang] - released an album, [i]No Overdubs[/i], recorded in just 6 hours (""[i]18 January 1979 between seven and three in Werner's Studio, Copenhagen[/i]""...). The album kickstarted a revival for the band and they reformed as [a=Delta-Cross Band], and for the next decade had a very successful and popular career. After Cross left again for a solo career, they kept performing by the original name.",[],[],0,"[{""title"": ""Stonewashed"", ""year"": 2013, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Checkin' In"", ""year"": 2010, ""type"": ""release"", ""role"": ""Main""}, {""title"": ""Rare Blues & Beat From Denmark 1969-70"", ""year"": 2001, ""type"": ""master"", ""role"": ""Main""}]",Discogs
